@RELATION blinking

@ATTRIBUTE frames_since_experiment_started NUMERIC
@ATTRIBUTE frames_since_the_last_blink NUMERIC
@ATTRIBUTE is_blink NUMERIC
@ATTRIBUTE attention_level {True, False}
@DATA
5415,2866,1,False
5445,8311,0,False
5476,8342,0,False
5506,2877,1,True
5536,8413,0,False
5567,2690,1,False
5597,8287,0,False
5627,2932,1,False
5658,8590,0,False
5688,8620,0,False
5718,2968,1,False
5748,2773,1,False
5779,3009,1,False
5809,8818,0,False
5839,8848,0,False
5870,8879,0,False
5900,8909,0,False
5930,2890,1,False
5961,8851,0,False
5991,2937,1,False
6021,8958,0,False
6051,3119,1,False
6082,9201,0,False
6112,2987,1,False
6142,3161,1,True
6173,9334,0,True
6203,9364,0,True
6233,9394,0,False
6264,9425,0,False
6294,9455,0,False
6324,3230,0,False
6354,9584,0,False
6385,9615,0,False
6415,3157,1,True
6445,9602,0,True
6476,3322,1,False
6506,3188,1,False
6536,9724,0,False
6567,9755,0,False
6597,9785,0,False
6627,9815,0,False
6658,3442,1,False
6688,10130,0,False
6718,3269,1,False
6748,3483,1,False
6779,10262,0,False
6809,10292,0,False
6839,10322,0,False
6870,10353,0,False
6900,3558,1,False
6930,10488,0,False
6961,10519,0,False
6991,10549,0,False
7021,10579,0,False
7051,10609,0,False
7082,10640,0,False
7112,10670,0,False
7142,3450,0,False
7173,10623,0,False
7203,10653,0,False
7233,10683,0,False
7264,3478,1,False
7294,10772,0,False
7324,10802,0,False
7354,10832,0,False
7385,3563,1,False
7415,3857,1,False
7445,11302,0,False
7476,3626,1,False
7506,11132,0,False
7536,3905,1,False
7567,11472,0,False
7597,11502,0,False
7627,11532,0,False
7658,11563,0,False
7688,11593,0,False
7718,11623,0,False
7748,4021,1,False
7779,11800,0,False
7809,11830,0,False
7839,4021,0,False
7870,11891,0,False
7900,11921,0,False
7930,11951,0,False
7961,11982,0,False
7991,12012,0,False
8021,3991,1,False
8051,12042,0,False
8082,12073,0,False
8112,4037,1,False
8142,12179,0,False
8173,4131,1,False
8203,12334,0,False
8233,4175,1,False
8264,4194,1,False
8294,12488,0,False
8324,4129,1,False
8354,4129,0,False
8385,12514,0,False
8415,12544,0,False
8445,12574,0,False
8476,4196,1,False
8506,4310,1,False
8536,12846,0,False
8567,12877,0,False
8597,4350,1,False
8627,12977,0,False
8658,13008,0,False
8688,13038,0,False
8718,13068,0,False
8748,13098,0,False
8779,13129,0,False
8809,4513,1,False
8839,4327,1,True
8870,13197,0,True
8900,13227,0,True
8930,4597,1,True
8961,4360,1,True
8991,4630,1,True
9021,4398,1,True
9051,4662,1,False
9082,13744,0,False
9112,13774,0,False
9142,13804,0,False
9173,4717,1,False
9203,13920,0,False
9233,13950,0,False
9264,13981,0,False
9294,14011,0,False
9324,14041,0,False
9354,4568,1,False
9385,4568,0,False
9415,13983,0,False
9445,4883,1,False
9476,4593,1,False
9506,14099,0,True
9536,4944,1,False
9567,14511,0,False
9597,14541,0,False
9627,4680,1,False
9658,14338,0,False
9688,4726,1,False
9718,14444,0,False
9748,14474,0,False
9779,5049,1,False
9809,14858,0,False
9839,14888,0,False
9870,5049,0,False
9900,14949,0,True
9930,14979,0,False
9961,5119,1,False
9991,5119,0,False
10021,15140,0,False
10051,15170,0,False
10082,15201,0,False
10112,4949,0,False
10142,15091,0,False
10173,5218,1,False
10203,4976,1,False
10233,4994,1,False
10264,15258,0,False
10294,15288,0,False
10324,5338,1,False
10354,15692,0,False
10385,15723,0,False
10415,5076,1,False
10445,15521,0,False
10476,5406,1,False
10506,15912,0,False
10536,5137,1,False
10567,5137,0,False
10597,15734,0,False
10627,15764,0,False
10658,5530,1,False
10688,16218,0,False
10718,16248,0,False
10748,5222,1,False
10779,16001,0,False
10809,5596,1,False
10839,16435,0,False
10870,16466,0,False
10900,16496,0,False
10930,16526,0,False
10961,5340,1,False
10991,16331,0,False
11021,16361,0,False
11051,16391,0,False
11082,16422,0,False
11112,5414,1,False
11142,16556,0,False
11173,16587,0,False
11203,5414,0,False
11233,16647,0,False
11264,5849,1,False
11294,17143,0,False
11324,5849,0,False
11354,17203,0,False
11385,5530,1,False
11415,16945,0,False
11445,16975,0,False
11476,17006,0,False
11506,17036,0,False
11536,6009,1,False
11567,17576,0,True
11597,17606,0,True
11627,17636,0,False
11658,6050,1,False
11688,17738,0,False
11718,17768,0,False
11748,17798,0,False
11779,17829,0,True
11809,17859,0,False
11839,6149,1,False
11870,5717,1,True
11900,17617,0,True
11930,6205,1,True
11961,18166,0,True
11991,18196,0,True
12021,18226,0,False
12051,5840,1,False
12082,6243,1,False
12112,18355,0,False
12142,18385,0,False
12173,5927,1,True
12203,18130,0,False
12233,18160,0,False
12264,18191,0,False
12294,18221,0,False
12324,18251,0,False
12354,18281,0,False
12385,18312,0,False
12415,6032,1,True
12445,18477,0,True
12476,6081,1,False
12506,18587,0,False
12536,18617,0,False
12567,18648,0,False
12597,18678,0,False
12627,18708,0,False
12658,6194,1,False
12688,18882,0,False
12718,18912,0,False
12748,6263,1,False
12779,6517,1,False
12809,19326,0,False
12839,6314,1,False
12870,19184,0,False
12900,6366,1,False
12930,19296,0,False
12961,19327,0,False
12991,19357,0,False
13021,19387,0,False
13051,19417,0,False
13082,6657,1,False
13112,19769,0,False
13142,19799,0,False
13173,6491,1,False
13203,19694,0,False
13233,19724,0,False
13264,19755,0,False
13294,19785,0,False
13324,6789,1,False
13354,20143,0,False
13385,6590,1,False
13415,20005,0,False
13476,20066,0,False
13506,20096,0,False
13536,6947,1,False
13567,20514,0,False
13597,6653,1,True
13627,20280,0,False
13658,20311,0,False
13688,20341,0,False
13718,20371,0,False
13779,20432,0,False
13809,7098,1,False
13839,6750,1,False
13870,20620,0,False
13900,20650,0,False
13930,20680,0,False
13961,20711,0,False
13991,20741,0,False
14021,7246,1,False
14051,21297,0,False
14082,6834,1,False
14112,20946,0,False
14142,20976,0,False
14173,21007,0,False
14203,21037,0,False
14233,21067,0,False
14264,7329,1,False
14294,6965,1,False
14324,21289,0,False
14355,21320,0,False
14385,7422,1,False
14415,21837,0,False
14445,7022,1,False
14476,21498,0,False
14506,7475,1,True
14536,22011,0,False
14567,22042,0,False
14597,22072,0,False
14627,22102,0,False
14658,7131,1,True
14688,21819,0,True
14718,21849,0,True
14748,7187,1,True
14779,7583,1,False
14809,22392,0,False
14839,22422,0,False
14870,22453,0,False
14900,7278,1,False
14930,22208,0,False
14961,22239,0,False
14991,22269,0,False
15021,22299,0,False
15051,22329,0,False
15082,22360,0,False
15112,22390,0,False
15142,22420,0,False
15173,22451,0,True
15203,7926,1,True
15233,7313,1,True
15264,22577,0,False
15294,7972,1,False
15324,7352,1,False
15354,8009,1,False
15385,23394,0,False
15415,23424,0,False
15445,8043,1,False
15476,8058,1,False
15506,23564,0,False
15536,23594,0,False
15567,23625,0,False
15597,23655,0,False
15627,23685,0,False
15658,23716,0,False
15688,8133,1,False
15718,7578,1,False
15748,8172,1,False
15779,23951,0,False
15809,23981,0,True
15839,8230,1,True
15870,24100,0,False
15900,8247,1,False
15930,7689,1,False
15961,8264,1,False
15991,7724,1,False
16021,8296,1,False
16051,7760,1,False
16082,23842,0,False
16112,23872,0,False
16142,23902,0,False
16173,23933,0,False
16203,23963,0,False
16233,8471,1,False
16264,24735,0,False
16294,24765,0,False
16324,7850,1,True
16354,24204,0,True
16385,24235,0,True
16415,24265,0,True
16445,24295,0,True
16476,24326,0,False
16506,24356,0,False
16536,24386,0,True
16567,24417,0,True
16597,24447,0,True
16627,24477,0,True
16658,24508,0,True
16688,24538,0,True
16718,8865,1,True
16748,8883,1,True
16779,25662,0,True
16809,25692,0,False
16839,25722,0,False
16870,8959,1,False
16900,25859,0,False
16930,25889,0,False
16961,7995,1,False
16991,24986,0,False
17021,25016,0,True
17051,25046,0,True
17082,25077,0,True
17112,25107,0,True
17142,9039,1,False
17173,26212,0,False
17203,26242,0,True
17233,9080,1,False
17264,26344,0,False
17294,26374,0,False
17324,9091,1,False
17354,26445,0,False
17385,9101,1,False
17415,8313,1,False
17445,25758,0,False
17476,25789,0,False
17506,8349,1,False
17536,25885,0,False
17567,25916,0,False
17597,9252,1,False
17627,8382,1,False
17658,26040,0,False
17688,9309,1,False
17718,8406,1,False
17748,26154,0,False
17779,8461,1,False
17809,26270,0,False
17839,26300,0,False
17870,8510,1,False
17900,26410,0,False
17930,9420,1,False
17961,27381,0,True
17991,9467,1,True
18021,27488,0,False
18051,8583,1,False
18082,26665,0,False
18112,26695,0,False
18142,26725,0,False
18173,26756,0,False
18203,26786,0,False
18233,8583,0,False
18264,26847,0,True
18294,26877,0,True
18324,9732,1,True
18354,28086,0,True
18385,8660,1,True
18415,27075,0,False
18445,9789,1,True
18476,28265,0,False
18506,28295,0,False
18536,28325,0,False
18567,28356,0,False
18597,28386,0,False
18627,28416,0,False
18658,8863,1,False
18688,27551,0,False
18718,27581,0,False
18748,8910,1,True
18779,27689,0,True
18809,9894,1,False
18839,28733,0,False
18870,8979,1,False
18900,27879,0,False
18930,27909,0,False
18961,27940,0,False
18991,9044,1,False
19021,28065,0,False
19051,28095,0,False
19082,28126,0,False
19112,9117,1,False
19142,28259,0,False
19173,10065,1,False
19203,29268,0,False
19233,29298,0,False
19264,29329,0,True
19294,9227,1,False
19324,10105,1,False
19354,29459,0,False
19385,9274,1,False
19415,28689,0,False
19445,9274,0,False
19476,28750,0,False
19506,10235,1,False
19536,29771,0,False
19567,29802,0,False
19597,29832,0,False
19627,29862,0,False
19658,10309,1,False
19688,29997,0,False
19718,30027,0,False
19748,9442,1,False
19779,10338,1,False
19809,30147,0,True
19839,30177,0,False
19870,9523,1,False
19900,9523,0,False
19930,29453,0,False
19961,29484,0,False
19991,29514,0,False
20021,10497,1,False
20051,30548,0,False
20082,10522,1,False
20112,30634,0,False
20142,9621,1,False
20173,29794,0,False
20203,29824,0,False
20233,10607,1,False
20264,30871,0,False
20294,30901,0,False
20324,30931,0,False
20354,30961,0,False
20385,30992,0,False
20415,31022,0,False
20445,10711,1,False
20476,31187,0,False
20506,10711,0,False
20536,10711,0,False
20567,31278,0,False
20597,31308,0,False
20627,31338,0,False
20658,10766,1,True
20688,31454,0,False
20718,10766,0,False
20748,31514,0,False
20779,31545,0,False
20809,10042,1,False
20839,30881,0,False
20870,30912,0,False
20900,30942,0,False
20930,10056,1,False
20961,31017,0,False
20991,31047,0,False
21021,10100,1,False
21051,10957,1,False
21082,10131,1,False
21112,31243,0,False
21142,31273,0,False
21173,10178,1,False
21203,31381,0,False
21233,11059,1,False
21264,32323,0,False
21294,32353,0,False
21324,32383,0,False
21354,32413,0,False
21385,32444,0,False
21415,32474,0,False
21445,32504,0,False
21476,11164,1,False
21506,10341,1,False
21536,11200,1,False
21567,32767,0,False
21597,32797,0,False
21627,32827,0,False
21658,10437,1,False
21688,32125,0,False
21718,32155,0,False
21748,32185,0,False
21779,32216,0,False
21809,32246,0,False
21839,11344,1,True
21870,33214,0,False
21900,33244,0,False
21930,33274,0,False
21961,11420,1,False
21991,33411,0,False
22021,10592,1,False
22051,32643,0,False
22082,32674,0,True
22112,32704,0,True
22142,10638,1,True
22173,32811,0,True
22203,32841,0,False
22233,32871,0,False
22264,32902,0,False
22294,32932,0,False
22324,32962,0,False
22354,32992,0,True
22385,11743,1,True
22415,34158,0,True
22445,34188,0,False
22476,34219,0,False
22506,34249,0,False
22536,34279,0,False
22567,10816,1,False
22597,33413,0,False
22627,33443,0,False
22658,33474,0,True
22688,33504,0,False
22718,33534,0,True
22748,33564,0,False
22779,33595,0,False
22809,33625,0,False
22839,33655,0,False
22870,12061,1,False
22900,10848,1,False
22930,33778,0,True
22961,33809,0,True
22991,33839,0,False
23021,10903,1,False
23051,33954,0,False
23082,12177,1,False
23112,35289,0,False
23142,35319,0,False
23173,35350,0,False
23203,35380,0,False
23233,35410,0,False
23264,12177,0,False
23294,35471,0,True
23324,35501,0,True
23354,35531,0,True
23385,35562,0,True
23415,35592,0,True
23445,35622,0,True
23476,35653,0,True
23506,35683,0,True
23536,35713,0,True
23567,35744,0,True
23597,35774,0,True
23627,12219,1,False
23658,35877,0,True
23688,35907,0,False
23718,35937,0,False
23748,35967,0,False
23779,12250,0,False
23839,12250,0,False
23870,36120,0,False
23900,36150,0,False
23930,36180,0,False
23961,36211,0,False
23991,36241,0,False
24051,36301,0,False
24082,36332,0,True
24112,12333,1,True
24173,36506,0,True
24203,36536,0,True
24233,36566,0,False
24264,36597,0,False
24294,36627,0,False
24324,12395,0,False
24355,36750,0,False
24385,36780,0,False
24415,36810,0,False
24445,36840,0,False
24476,12090,1,False
24506,12425,1,False
24536,36961,0,False
24567,12425,0,False
24597,12425,0,False
24627,37052,0,False
24658,12237,1,False
24688,36925,0,False
24718,36955,0,False
24748,36985,0,False
24779,37016,0,True
24809,37046,0,True
24839,37076,0,True
24870,12560,1,True
24900,12346,1,True
24930,37276,0,True
24961,12620,1,False
24991,37611,0,False
25021,37641,0,False
25051,37671,0,False
25082,37702,0,False
25112,37732,0,False
25142,12528,1,False
25173,37701,0,False
25203,12668,1,False
25233,37901,0,False
25264,37932,0,False
25294,37962,0,False
25324,12737,1,False
25355,12737,0,True
25385,38122,0,False
25415,38152,0,False
25445,38182,0,True
25476,12806,1,False
25506,12708,1,False
25536,38244,0,False
25567,38275,0,False
25597,38305,0,False
25627,38335,0,False
25658,12891,1,False
25688,38579,0,False
25718,12819,1,False
25748,12937,1,False
25779,38716,0,False
25809,38746,0,False
25839,38776,0,False
25870,38807,0,False
25900,38837,0,False
25930,38867,0,False
25961,13026,1,False
25991,39017,0,False
26021,39047,0,False
26051,13078,1,False
26082,39160,0,False
26112,13029,1,False
26142,39171,0,False
26173,13136,1,False
26203,13073,1,False
26233,39306,0,False
26264,39337,0,False
26294,39367,0,False
26324,13138,1,False
26354,13217,1,False
26385,39602,0,False
26415,39632,0,False
26445,39662,0,False
26476,13254,1,False
26506,13252,1,False
26536,39788,0,False
26567,39819,0,False
26597,39849,0,False
26627,39879,0,False
26658,39910,0,True
26688,39940,0,True
26718,39970,0,True
26748,13480,1,True
26779,40259,0,True
26809,40289,0,False
26839,40319,0,False
26870,40350,0,True
26900,13546,1,True
26930,13383,1,True
26961,40344,0,True
26991,40374,0,False
27021,40404,0,False
27051,40434,0,False
27082,40465,0,False
27112,40495,0,True
27142,40525,0,True
27173,40556,0,True
27203,13757,1,True
27233,40990,0,True
27264,41021,0,True
27294,41051,0,True
27324,13575,1,False
27354,40929,0,False
27385,40960,0,False
27415,40990,0,False
27445,41020,0,False
27476,13666,1,False
27506,41172,0,False
27536,13685,1,False
27567,41252,0,False
27597,41282,0,False
27627,41312,0,False
27658,41343,0,False
27688,41373,0,False
27718,41403,0,False
27748,41433,0,False
27779,13801,1,False
27809,14015,1,False
27839,41854,0,False
27870,41885,0,False
27900,41915,0,False
27930,41945,0,True
27961,41976,0,False
27991,14086,1,True
28021,13937,1,False
28051,41988,0,False
28082,42019,0,False
28112,42049,0,True
28142,13977,1,False
28173,42150,0,True
28203,42180,0,False
28233,42210,0,False
28264,14045,1,False
28294,14255,1,False
28324,42579,0,False
28354,42609,0,False
28385,14131,1,False
28415,42546,0,False
28445,42576,0,False
28476,42607,0,True
28506,14169,1,True
28536,42705,0,False
28567,14402,1,True
28597,42999,0,False
28627,43029,0,False
28658,14455,1,False
28688,43143,0,False
28718,43173,0,False
28748,43203,0,False
28779,43234,0,False
28809,43264,0,True
28839,14381,1,True
28870,43251,0,True
28900,14519,1,True
28930,14411,1,True
28961,43372,0,True
28991,43402,0,False
29021,43432,0,False
29051,43462,0,False
29082,43493,0,True
29112,43523,0,True
29142,43553,0,True
29173,14484,1,True
29203,14720,1,False
29233,43953,0,False
29264,43984,0,False
29294,14760,1,False
29324,44084,0,False
29354,14773,1,False
29385,44158,0,False
29415,14640,1,False
29445,14814,1,False
29476,44290,0,False
29506,14688,1,False
29536,44224,0,False
29567,44255,0,False
29597,14909,1,False
29627,44536,0,False
29658,44567,0,False
29688,14774,1,True
29718,14950,1,True
29748,44698,0,True
29779,14837,1,True
29809,44646,0,True
29839,44676,0,False
29870,44707,0,False
29900,14889,1,True
29930,44819,0,False
29961,15073,1,False
29991,45064,0,False
30021,45094,0,False
30051,14970,1,False
30082,45052,0,False
30112,45082,0,True
30142,45112,0,True
30173,45143,0,True
30203,45173,0,True
30233,45203,0,False
30264,45234,0,True
30294,15073,1,False
30324,45397,0,False
30354,45427,0,False
30385,15305,1,False
30415,45720,0,True
30445,45750,0,True
30476,15334,1,True
30506,45840,0,True
30536,45870,0,False
30567,45901,0,False
30597,45931,0,False
30627,45961,0,False
30658,45992,0,False
30688,15359,1,False
30718,46077,0,True
30748,46107,0,False
30779,46138,0,True
30809,46168,0,True
30839,46198,0,True
30870,46229,0,True
30900,15435,1,True
30930,46365,0,False
30961,46396,0,False
30991,15554,1,False
31021,46575,0,False
31051,46605,0,False
31082,15600,1,True
31112,46712,0,True
31142,46742,0,False
31173,15637,0,False
31203,46840,0,False
31233,46870,0,False
31264,46901,0,False
31294,46931,0,False
31324,15629,1,False
31354,46983,0,False
31385,15753,1,False
31415,15655,1,False
31445,47100,0,False
31476,47131,0,False
31506,47161,0,True
31536,15738,1,False
31567,47305,0,True
31597,47335,0,True
31627,47365,0,False
31658,47396,0,False
31688,47426,0,False
31718,15978,1,False
31748,15978,0,False
31779,47757,0,True
31809,47787,0,False
31839,47817,0,False
31870,16022,1,False
31900,47922,0,False
31930,47952,0,False
31961,47983,0,True
31991,48013,0,False
32021,16094,1,True
32051,48145,0,True
32082,48176,0,True
32112,48206,0,True
32142,48236,0,True
32173,48267,0,False
32203,48297,0,False
32233,48327,0,False
32264,48358,0,False
32294,48388,0,False
32324,48418,0,False
32354,48448,0,False
32385,48479,0,False
32415,48509,0,False
32445,48539,0,True
32476,48570,0,True
32506,48600,0,True
32536,48630,0,True
32567,48661,0,True
32597,48691,0,False
32627,48721,0,False
32658,48752,0,False
32688,48782,0,False
32718,48812,0,False
32748,48842,0,True
32779,48873,0,True
32809,48903,0,True
32839,48933,0,True
32870,48964,0,True
32900,48994,0,True
32930,49024,0,True
32961,49055,0,True
32991,49085,0,True
33021,49115,0,True
33051,49145,0,True
33082,49176,0,True
33112,49206,0,True
33142,49236,0,True
33173,49267,0,True
33203,49297,0,False
33233,49327,0,True
33264,49358,0,True
33294,49388,0,True
33324,49418,0,True
33354,49448,0,True
33385,49479,0,True
33415,49509,0,True
33445,49539,0,True
33476,49570,0,True
33506,49600,0,True
33536,49630,0,True
33567,49661,0,True
33597,49691,0,True
33627,49721,0,True
33658,49752,0,True
33688,49782,0,True
33718,49812,0,False
33748,49842,0,False
33779,49873,0,False
33809,49903,0,False
33839,49933,0,False
33870,49964,0,False
33900,49994,0,False
33930,50024,0,True
33961,50055,0,False
33991,50085,0,False
34021,50115,0,False
34051,50145,0,False
34082,16354,1,False
34112,50466,0,False
34142,50496,0,False
34173,50527,0,False
34203,50557,0,False
34233,50587,0,False
34294,50648,0,False
34324,50678,0,False
34355,50709,0,False
34415,50769,0,False
34445,17968,1,False
34506,52474,0,False
34567,52535,0,False
34597,52565,0,False
34658,18052,0,False
34718,52770,0,False
34748,52800,0,False
34779,52831,0,False
34809,52861,0,False
34839,52891,0,False
